customer_id,revenue,revenue_normalized,revenue_zscore,revenue_rank
1,1878.9551930483387,0.3745404254837557,-0.4358915389325652,625756
2,4754.064388985482,0.9507158829275754,1.560616402113033,49557
3,3662.6497696389115,0.7319950362719027,0.8027258991791315,268187
4,2997.3058361432127,0.5986592847877229,0.34070363977145146,401856
5,788.5330158077583,0.15601846546001102,-1.1930928789823452,844656
6,788.4126564776512,0.15599434530061673,-1.1931764578456026,844678
7,299.8372247193153,0.0580832213381009,-1.5324486951170475,942374
8,4332.218967416927,0.8661775359714631,1.267682229301267,133924
9,3009.5639085986118,0.6011158177480536,0.34921578220892835,399390
10,3543.282163202267,0.7080736195341325,0.7198356999160435,292090
11,112.7166265360542,0.020584020818080466,-1.6623873286597335,979421
12,4849.850162288351,0.969911470986415,1.6271311130355302,30428
13,4163.888777594105,0.8324439566486936,1.1507918652156575,167584
14,1069.572162284598,0.21233905982551768,-0.9979361564207875,788188
15,917.3065863634321,0.18182484910152175,-1.1036710731690194,818667
16,925.1885041686347,0.18340439522914873,-1.0981977814029211,817086
17,1528.1687923680931,0.30424239466022307,-0.6794815338999163,696208
18,2628.534593844867,0.5247570693436524,0.08462476989120143,475740
19,2165.4056430241576,0.4319454517982463,-0.2369771467762715,568563
20,1463.233409588229,0.2912292632179988,-0.7245733890399005,709127
21,3063.1459446646736,0.6118537243933945,0.38642374657231837,388624
22,706.0743646536888,0.13949364924919222,-1.2503530874188276,861203
23,1467.8017961907385,0.2921447735729449,-0.7214010503535768,708239
24,1838.1455980355215,0.3663621319052599,-0.46423017755856255,633809
25,2285.7892212430093,0.45607047054431243,-0.15338144535906667,544613
26,3928.028047351138,0.785177173066069,0.9870075395363653,214938
27,1006.372172970215,0.1996737033913632,-1.041822934953745,800940
28,2576.029847683922,0.5142350529346745,0.04816488767140931,486295
29,2966.148698621592,0.5924153556912114,0.3190677754466915,408029
30,241.78755947278864,0.04644999625046171,-1.5727590310874182,954000
31,3041.6488109881775,0.6075456720775767,0.37149589682125744,392957
32,860.9153771995848,0.17052398067478386,-1.1428297587103826,830098
33,334.6074489965448,0.06505121751253033,-1.5083038629904895,935288
34,4744.9388308941325,0.9488871097404061,1.5542795126405922,51405
35,4828.503845042052,0.9656336424707161,1.612307991898239,34801
36,4043.902767101141,0.8083986109691851,1.0674722392681983,191791
37,1530.0227081751198,0.30461392169289553,-0.6781941540550085,695850
38,497.3838488918555,0.09767181042888688,-1.395270112667183,902569
39,3424.3228022956628,0.6842340157081478,0.6372289909091774,316019
40,2206.3609437606106,0.44015294498491236,-0.20853732846822745,560447
41,618.9707918754464,0.1220379849699312,-1.3108387813155842,878539
42,2480.932781455238,0.4951774826297604,-0.017871577365815586,505413
43,181.5987203649398,0.03438807806141236,-1.6145548332819737,965839
44,4547.508806373123,0.9093218873647534,1.4171818982911855,90668
45,1301.3121081840843,0.25878003310240244,-0.8370133494193672,741546
46,3315.98619892637,0.6625232256997475,0.5619988433939631,337744
47,1565.4382696861608,0.31171124425131846,-0.6536011925447813,688686
48,2605.139425677276,0.5200686485560229,0.06837890378820374,480488
49,2738.0842939229656,0.5467109654407215,0.16069730531147683,453819
50,932.42373307238,0.1848543440969055,-1.093173557633604,815614
51,4848.227292545147,0.9695862458721883,1.6260041741581586,30746
52,3877.9127885719618,0.7751340128992096,0.952206944045394,225124
53,4698.099718405304,0.9395004933633135,1.5217539097286676,60844
54,4475.188478633968,0.8948288037711014,1.366961854880563,105140
55,2993.520894267315,0.5979007777300344,0.33807533385447813,402610
56,4610.152432765353,0.9218757479775912,1.4606823321963458,78371
57,451.5775852390783,0.0884921782426636,-1.427078493810282,911825
58,987.9544834715346,0.19598277551740415,-1.0546123842698925,804503
59,235.68417166358495,0.04522686974525127,-1.5769972917578567,955203
60,1633.398350508689,0.32533052894185205,-0.6064089532976552,674983
61,1949.4996755505151,0.3886776274840368,-0.38690466229094966,611711
62,1364.0316685517405,0.2713491109783231,-0.793460186113478,729018
63,4145.400170668127,0.8287388168341338,1.1379531700458372,171272
64,1790.1991002010104,0.3567535941280977,-0.49752476122418404,643504
65,1411.86320334003,0.2809346100180907,-0.7602454340713067,719492
66,2718.05345495966,0.5426967604084483,0.14678766698798013,457839
67,713.2118826240657,0.1409240167244195,-1.2453967152130865,859713
68,4012.962933962658,0.8021982299412256,1.045987273534411,198079
69,382.0077119620564,0.07455028914281984,-1.475388590919424,925757
70,4934.565813636581,0.9868885928422362,1.6859586076178572,13127
71,3863.5013987903203,0.7722459524695146,0.9421995140037074,228005
72,1001.5912508555203,0.19871560065553318,-1.0451428606737827,801940
73,37.55536444677597,0.0055216104485748055,-1.7145801486167305,994455
74,4079.1525279896223,0.8154627068767097,1.0919500669741031,184717
75,3537.2181457996094,0.7068583829073426,0.715624778495684,293378
76,3647.7457685245267,0.7290082559186699,0.792376394325448,271232
77,3858.6390299628692,0.7712715277111867,0.9388230307765602,228989
78,379.4828121531109,0.07404429608193897,-1.477141909550253,926266
79,1798.7439854359204,0.358465999752895,-0.4915910974694548,641759
80,588.1866070303972,0.1158687960534908,-1.3322156631357973,884671
81,4316.886095119212,0.8631048092998822,1.2570349115073258,137090
82,3120.257652869514,0.6232989817237325,0.42608275469582607,377129
83,1661.1811440147194,0.3308982353023705,-0.5871162711492334,669383
84,327.1561679272579,0.06355797152218474,-1.513478115796893,936821
85,1561.8017853611543,0.3109824882714034,-0.6561264078801233,689418
86,1632.6647769134677,0.3251835198813292,-0.6069183549963003,675144
87,3650.73482990694,0.7296072675359585,0.794452031937645,270617
88,3191.4117820625133,0.6375583576788186,0.4754929768093911,362784
89,4437.191585455869,0.8872141791372712,1.340576387826882,112775
90,2366.352476558127,0.47221544707248947,-0.0974374209649988,528292
91,606.7752872321255,0.1195939906769307,-1.3193074759654624,880962
92,3569.091488242745,0.713245840360572,0.7377579835180567,287037
93,3806.3173925983183,0.7607862065326624,0.9024903013503357,239331
94,2810.7732158717863,0.5612779157722579,0.211173304658542,439201
95,3857.126227973259,0.770968360311626,0.9377725241767572,229254
96,2474.04002585831,0.49379616583848146,-0.02265798384540246,506749
97,2618.4368186161505,0.5227334626334127,0.07761276197876654,477746
98,2143.429681609163,0.4275414418083144,-0.2522374998575212,572971
99,136.841442453035,0.02541866392184738,-1.645634787009288,974717
100,548.3782206965892,0.10789114593905544,-1.3598590512714444,892468
101,166.8316365768039,0.03142873611058705,-1.6248092612149239,968744
102,3185.687952206264,0.6364112950592787,0.4715182854212017,363957
103,1578.6363455708702,0.31435615506757425,-0.6444363012260167,686045
104,2547.767748911867,0.508571293202932,0.028539370592350566,492010
105,4538.756704891204,0.9075679553464269,1.411104341259898,92384
106,1253.968223452886,0.24929225974036345,-0.8698894718147726,751017
107,2057.8107859477923,0.4103833086691501,-0.3116922173802632,589972
108,3780.200181329813,0.7555522849233361,0.8843542181124465,244541
109,1151.7028458031962,0.228798150914431,-0.9409036923738224,771740
110,394.12975004567704,0.07697956064591659,-1.4669709122692336,923301
111,1455.8597500397025,0.2897515726769192,-0.7296937405952443,710632
112,814.4942233974821,0.1612211237381525,-1.1750651264415855,839415
113,4649.191285189439,0.9296991825397689,1.4877913473892765,70580
114,4042.5206940264407,0.8081216418067055,1.0665125122871697,192066
115,3170.684744987013,0.6334046336792893,0.46109989074015234,366922
116,4358.588345036711,0.8714619920311001,1.285993419670219,128731
117,4020.3236637265813,0.8036733293373952,1.0510986465028986,196561
118,940.9845938413189,0.18656995123858433,-1.0872288002895958,813838
119,4463.869402464989,0.8925604468340089,1.3591017619531014,107382
120,2701.317787159097,0.539342911774023,0.13516623232743175,461162
121,4039.126374268672,0.8074414159071444,1.064155458732331,192713
122,4481.495586618231,0.8960927560526758,1.3713415811161467,103872
123,1596.8373401096007,0.31800365700214595,-0.6317973273105725,682456
124,559.159103393107,0.1100516482351394,-1.3523726859029586,890307
125,1147.396461084289,0.22793514606270168,-0.9438940940255736,772537
126,2141.267865245019,0.4271082111211877,-0.25373868928858506,573400
127,4091.8936819532405,0.818016049971895,1.1007976666069779,182137
128,4305.045610449154,0.8607319614509144,1.248812746692506,139463
129,44.69113135064161,0.006951627007896173,-1.7096249923711344,993075
130,2558.629039862053,0.5107479094130215,0.03608157235035558,489854
131,2092.880905712407,0.417411404272107,-0.2873391344773888,583038
132,1118.317974248944,0.22210778114807347,-0.9640865200949539,778459
133,608.1281829950772,0.11986511266986023,-1.3183680100356268,880691
134,1694.6997053041034,0.3376153966578628,-0.5638406077826925,662654
135,4715.11942252347,0.9429112632289244,1.5335725823808866,57479
136,1622.7826307835685,0.32320312551058067,-0.6137806276539083,677170
137,2598.7652024993968,0.5187912463062045,0.06395257201248672,481750
138,3518.0646048869376,0.7030199894951471,0.7023243457380938,297143
139,1824.5117158726769,0.3636298849690347,-0.4736976976248837,636523
140,4859.192592777594,0.9717837056717559,1.633618601123564,28444
141,4812.612001761135,0.9624488973191417,1.6012725184097754,38000
142,1266.393656168567,0.25178233190493093,-0.8612611125431174,748585
143,2491.2700444030033,0.4972490829766489,-0.010693266506160454,503249
144,1511.3827659856806,0.30087845410338515,-0.6911379381222136,699605
145,1431.3540669435633,0.2848406033169228,-0.7467107606692388,715510
146,194.06586729911865,0.03688650980722938,-1.60589750719104,963427
147,3051.726026559685,0.6095651586069504,0.37849362787807234,390921
